Iteration,Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Train_EnvstepsSoFar,TimeSinceStart,train_loss,Initial_DataCollection_AverageReturn
70,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,170278,387.6271152496338,0.019570168,8.539419
71,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,173278,394.71189618110657,-0.00591819,8.539419
72,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,176278,401.80742740631104,0.009595554,8.539419
73,677.5,322.5,1000.0,355.0,677.5,1000.0,0.0,1000.0,1000.0,1000.0,179278,409.58498883247375,0.015878543,8.539419
74,1000.0,0.0,1000.0,1000.0,1000.0,692.3333,332.8326,1000.0,230.0,692.3333333333334,181355,415.0423834323883,-0.048230484,8.539419
75,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,184355,422.3366129398346,0.007372125,8.539419
76,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,187355,429.41731357574463,0.012991172,8.539419
77,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,190355,436.4983687400818,-0.017130477,8.539419
78,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,193355,443.58091378211975,-0.01988852,8.539419
79,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,196355,450.86035680770874,-0.014029702,8.539419
80,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,199355,457.9415714740753,-0.0040316456,8.539419
81,983.0,0.0,983.0,983.0,983.0,1000.0,0.0,1000.0,1000.0,1000.0,202355,464.99634289741516,-0.02744688,8.539419
82,124.25,67.76199,221.0,41.0,124.25,408.0,327.31024,1000.0,67.0,408.0,204803,470.2094774246216,0.010032901,8.539419
83,85.2,78.40255,241.0,36.0,85.2,160.07692,97.59687,434.0,47.0,160.07692307692307,206884,474.7490689754486,0.0099081565,8.539419
84,86.4,53.233826,181.0,33.0,86.4,129.875,59.58804,281.0,56.0,129.875,208962,479.3036861419678,0.0062439525,8.539419
85,212.5,95.5,308.0,117.0,212.5,90.695656,46.973106,249.0,39.0,90.69565217391305,211048,483.7707767486572,-0.0062512504,8.539419
86,82.0,38.36144,155.0,48.0,82.0,68.96667,29.926,154.0,31.0,68.96666666666667,213117,488.19548773765564,-0.024839044,8.539419
87,53.125,21.292238,99.0,35.0,53.125,67.354836,31.747541,205.0,28.0,67.35483870967742,215205,492.6662836074829,-0.038965803,8.539419
88,154.66667,28.63952,191.0,121.0,154.66666666666666,85.75,42.057747,179.0,28.0,85.75,217263,497.3016221523285,0.001810363,8.539419
89,487.5,89.5,577.0,398.0,487.5,148.78572,109.48463,456.0,41.0,148.78571428571428,219346,502.7726912498474,0.007038895,8.539419
90,556.0,0.0,556.0,556.0,556.0,166.84616,91.60185,360.0,56.0,166.84615384615384,221515,507.62990856170654,0.008163323,8.539419
91,1000.0,0.0,1000.0,1000.0,1000.0,263.125,240.3328,858.0,78.0,263.125,223620,513.1465079784393,-0.0018154652,8.539419
92,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,226620,520.3994598388672,-0.0057637454,8.539419
93,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,229620,527.4795050621033,-0.0022331313,8.539419
94,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,232620,534.5634546279907,-0.014402563,8.539419
95,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,235620,541.8586792945862,-0.02393811,8.539419
96,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,238620,549.0174608230591,0.0150562385,8.539419
97,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,241620,556.0896291732788,0.01203079,8.539419
98,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,244620,563.1719882488251,-0.006712433,8.539419
99,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,247620,570.2542061805725,0.01451435,8.539419
