Iteration,Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Train_EnvstepsSoFar,TimeSinceStart,train_loss,Initial_DataCollection_AverageReturn
37,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,191631,341.072340965271,-0.011044313,23.720379
38,200.0,0.0,200.0,200.0,200.0,199.46153,2.3242993,200.0,188.0,199.46153846153845,196817,350.2531280517578,-0.017505217,23.720379
39,161.33333,33.47968,186.0,114.0,161.33333333333334,174.93103,34.538265,200.0,27.0,174.93103448275863,201890,359.3034951686859,-0.023558179,23.720379
40,122.75,59.26371,167.0,21.0,122.75,161.70967,26.672678,193.0,28.0,161.70967741935485,206903,368.36018419265747,-0.019157272,23.720379
41,109.25,51.24634,151.0,25.0,109.25,139.47223,43.440563,173.0,15.0,139.47222222222223,211924,377.3787865638733,-0.021161648,23.720379
42,153.66667,8.37987,165.0,145.0,153.66666666666666,148.64706,23.198483,173.0,23.0,148.64705882352942,216978,386.3417387008667,-0.023085339,23.720379
43,170.0,16.062378,191.0,152.0,170.0,134.55263,44.357224,170.0,17.0,134.55263157894737,222091,395.6963880062103,-0.029151587,23.720379
44,171.33333,8.993825,184.0,164.0,171.33333333333334,167.3,13.409325,187.0,112.0,167.3,227110,404.7958674430847,-0.025907544,23.720379
45,198.0,2.828427,200.0,194.0,198.0,183.67857,14.4619055,200.0,125.0,183.67857142857142,232253,414.3006401062012,-0.022016857,23.720379
46,200.0,0.0,200.0,200.0,200.0,198.65384,3.9510694,200.0,183.0,198.65384615384616,237418,423.5003800392151,-0.021611981,23.720379
47,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,242418,432.4589533805847,-0.007825806,23.720379
48,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,247418,441.43813133239746,-0.011907906,23.720379
49,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,252418,450.35204434394836,-0.0050197644,23.720379
50,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,257418,459.2880029678345,-0.005940063,23.720379
51,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,262418,468.20956563949585,-0.008386736,23.720379
52,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,267418,477.14441752433777,-0.0054460103,23.720379
53,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,272418,486.0022768974304,-0.0008871656,23.720379
54,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,277418,494.96443033218384,0.0064139203,23.720379
55,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,282418,504.02765440940857,0.005023847,23.720379
56,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,287418,513.0171248912811,0.0044677085,23.720379
57,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,292418,522.0623369216919,-0.011616869,23.720379
58,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,297418,530.908707857132,-0.005274962,23.720379
59,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,302418,539.9123733043671,-0.005912374,23.720379
60,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,307418,548.7515931129456,0.004193815,23.720379
61,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,312418,557.5460059642792,-0.006828294,23.720379
62,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,317418,566.402036190033,-0.003739142,23.720379
63,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,322418,575.3363058567047,-0.002671933,23.720379
64,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,327418,584.2859487533569,-0.010638554,23.720379
65,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,332418,593.1875100135803,-0.0027934539,23.720379
66,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,337418,602.176589012146,-0.015065744,23.720379
67,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,342418,611.1119539737701,0.002394001,23.720379
68,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,347418,620.0332505702972,-0.010685765,23.720379
69,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,352418,628.8914396762848,-0.002902537,23.720379
70,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,357418,637.6575736999512,-0.0007257378,23.720379
71,200.0,0.0,200.0,200.0,200.0,196.3077,14.054207,200.0,131.0,196.30769230769232,362522,646.8209550380707,-0.00868797,23.720379
72,200.0,0.0,200.0,200.0,200.0,192.11111,28.098152,200.0,81.0,192.11111111111111,367709,656.0691292285919,-0.01186876,23.720379
73,196.0,5.656854,200.0,188.0,196.0,195.6923,21.538464,200.0,88.0,195.69230769230768,372797,665.4906430244446,0.001894697,23.720379
74,200.0,0.0,200.0,200.0,200.0,198.76923,6.1538463,200.0,168.0,198.76923076923077,377965,674.7007040977478,-0.009528814,23.720379
75,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,382965,683.5373251438141,-0.014329151,23.720379
76,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,387965,692.3241808414459,-0.0006941154,23.720379
77,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,392965,701.1720488071442,0.0037854384,23.720379
78,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,397965,709.9044826030731,-0.014732504,23.720379
79,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,402965,718.7567245960236,-0.009776365,23.720379
80,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,407965,727.5927250385284,-0.010327794,23.720379
81,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,412965,736.4371542930603,0.00013796234,23.720379
82,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,417965,745.262452840805,-7.8799625e-05,23.720379
83,200.0,0.0,200.0,200.0,200.0,199.76923,1.1538461,200.0,194.0,199.76923076923077,423159,754.4113323688507,-0.008181885,23.720379
84,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,428159,763.1623811721802,-0.0036470783,23.720379
85,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,433159,772.0089008808136,-0.0008768958,23.720379
86,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,438159,780.7767791748047,-0.0057734475,23.720379
87,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,443159,789.5743379592896,-0.013760266,23.720379
88,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,448159,798.4174752235413,-0.0034036627,23.720379
