Iteration,Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Train_EnvstepsSoFar,TimeSinceStart,train_loss,baseline_loss,Initial_DataCollection_AverageReturn
35,-45.60028,23.158733,-25.919285,-78.112,150.0,-22.780664,28.878973,68.275894,-140.9149,150.0,1803600,2437.515248298645,-0.010612043,0.95878035,-91.0735
36,-7.983719,18.195978,5.9233513,-33.687866,150.0,-22.820162,28.283558,82.846825,-102.902374,150.0,1853700,2499.45756316185,-0.007720711,0.9778109,-91.0735
37,-28.993721,28.572876,5.6258016,-64.35149,150.0,-26.481686,32.341934,58.480373,-193.09132,150.0,1903800,2561.3609549999237,0.0008858327,0.9514112,-91.0735
38,-16.48708,48.452156,45.27866,-73.063576,150.0,-29.48458,33.708042,48.857758,-153.71875,150.0,1953900,2623.2325270175934,-0.026166832,0.95476156,-91.0735
39,-23.199793,29.461416,18.324066,-46.926422,150.0,-26.230259,40.035595,68.55844,-143.32971,150.0,2004000,2685.062330722809,-0.007053087,0.9645502,-91.0735
40,-1.9363333,34.241337,36.300797,-46.78708,150.0,-26.291033,40.023926,84.952354,-129.71645,150.0,2054100,2746.905931711197,-0.0052267537,0.9407362,-91.0735
41,-25.49662,7.137371,-16.0351,-33.272514,150.0,-16.872787,39.502953,67.34839,-179.44287,150.0,2104200,2808.7969233989716,-0.010961724,0.93352735,-91.0735
42,-44.904552,35.932384,-4.182636,-91.59038,150.0,-15.12729,34.879025,71.986595,-179.19987,150.0,2154300,2870.7598102092743,-0.019427868,0.95202595,-91.0735
43,-43.16049,29.147993,-1.9724836,-65.19307,150.0,-25.036901,33.420383,74.00975,-170.77657,150.0,2204400,2932.4826378822327,-0.0006336984,0.9481677,-91.0735
44,-63.796097,26.117373,-36.861477,-99.151085,150.0,-22.3346,26.600962,44.85009,-119.15108,150.0,2254500,2994.454514503479,-0.020703431,0.96707684,-91.0735
45,-19.481089,27.536385,0.19171524,-58.422718,150.0,-20.89986,27.4212,51.349586,-157.04243,150.0,2304600,3056.709643125534,-0.012245144,0.95219505,-91.0735
46,9.118225,20.333265,27.274557,-19.271162,150.0,-16.36642,28.411568,87.93361,-134.8239,150.0,2354700,3118.598272562027,0.0067602894,0.9522597,-91.0735
47,-42.262337,45.77879,-3.1036425,-106.49024,150.0,-13.529692,29.730484,106.724655,-140.1743,150.0,2404800,3180.9343638420105,-0.009417802,0.9549557,-91.0735
48,-24.914045,25.180544,5.63644,-56.035126,150.0,-12.837057,29.557549,93.42864,-146.44086,150.0,2454900,3242.8964993953705,-0.025587797,0.9571041,-91.0735
49,-2.7427323,5.876691,2.8084126,-10.874781,150.0,-10.248804,28.16421,64.80036,-116.3633,150.0,2505000,3304.859217643738,-0.0059161717,0.95524436,-91.0735
50,-40.91602,13.478473,-29.606476,-59.858925,150.0,-12.565377,25.661837,59.54136,-122.09946,150.0,2555100,3367.32492518425,-0.017028047,0.95999324,-91.0735
51,-25.120033,13.25865,-6.3842363,-35.132248,150.0,-19.985449,25.022577,51.77798,-143.11545,150.0,2605200,3429.3243956565857,-0.016840355,0.95323086,-91.0735
52,1.8218533,5.1050296,6.5254393,-5.2732716,150.0,-21.568161,19.217684,52.761703,-65.8941,150.0,2655300,3491.384518623352,-0.009685291,0.98400915,-91.0735
53,-9.4295,5.813336,-1.3916061,-14.943943,150.0,-23.498915,18.314383,39.522095,-84.108795,150.0,2705400,3553.459137439728,-0.020721577,0.96870196,-91.0735
54,-10.688522,25.361578,22.76473,-38.616676,150.0,-17.168924,22.17843,45.21192,-103.48999,150.0,2755500,3615.131177186966,-0.01258924,0.9738368,-91.0735
55,18.871273,43.523483,77.3058,-27.093971,150.0,-8.4199295,27.67873,77.11281,-129.66864,150.0,2805600,3677.112870693207,-0.03393052,0.9700833,-91.0735
56,12.741528,41.26158,52.836235,-44.022144,150.0,2.9121208,39.33035,86.17183,-164.63048,150.0,2855700,3739.0998187065125,-0.0037610955,0.9474027,-91.0735
57,20.899126,19.778782,48.797436,5.199643,150.0,1.4953146,47.31324,106.68977,-174.89102,150.0,2905800,3800.930209159851,-0.0014248664,0.9525887,-91.0735
58,48.77577,31.835844,85.379364,7.7712364,150.0,7.509856,50.90208,129.83917,-181.53195,150.0,2955900,3862.9245467185974,-0.006444997,0.9144692,-91.0735
59,51.382553,33.898434,93.58641,10.588455,150.0,21.568085,41.32162,128.47581,-141.5269,150.0,3006000,3924.7568407058716,-0.0056153573,0.969743,-91.0735
60,5.4814897,33.34959,33.768993,-41.34491,150.0,26.12061,44.402554,119.082535,-139.173,150.0,3056100,3986.7933254241943,0.005132021,0.95396256,-91.0735
61,11.13416,73.169716,90.4046,-86.10192,150.0,32.18763,49.08042,155.82599,-157.5922,150.0,3106200,4048.624564409256,-0.0068536024,0.8997544,-91.0735
62,-88.19555,57.798,-7.3598843,-139.10669,150.0,28.681356,60.03298,148.48685,-163.36783,150.0,3156300,4110.370257616043,-0.0063913567,0.8839613,-91.0735
63,-2.377304,29.325335,36.373898,-34.548264,150.0,10.642074,70.52074,197.6073,-183.30435,150.0,3206400,4171.748673439026,0.0026935057,0.90330327,-91.0735
64,31.837687,13.164153,49.42761,17.76178,150.0,16.638111,58.238106,175.95786,-161.2475,150.0,3256500,4233.700835943222,-0.0074781417,0.87953484,-91.0735
65,26.079805,10.408446,34.481647,11.411773,150.0,15.907013,36.899117,115.42526,-141.30798,150.0,3306600,4295.594009637833,4.1983905e-05,0.9533773,-91.0735
