Iteration,Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Train_EnvstepsSoFar,TimeSinceStart,train_loss,baseline_loss,Initial_DataCollection_AverageReturn
30,89.375244,39.740913,133.1769,14.289276,61.857142857142854,88.09368,53.680588,237.81201,9.376699,53.6578947368421,62671,129.40647292137146,0.017099064,1.09548,9.932523
31,76.24186,30.440762,125.82358,11.276807,44.2,87.24912,51.34136,219.55331,8.820272,54.513513513513516,64688,133.56542348861694,-0.010402924,1.0371935,9.932523
32,134.56543,55.882977,239.12221,67.931175,77.33333333333333,87.688484,51.215145,216.58348,9.30764,57.34285714285714,66695,137.75707960128784,0.027879413,1.0851009,9.932523
33,76.83642,26.192554,121.83043,18.01974,49.333333333333336,90.28436,48.552013,186.01294,12.385365,54.945945945945944,68728,141.94225406646729,-0.011783508,1.0466518,9.932523
34,92.41223,26.360634,141.84798,61.002605,54.25,89.93596,39.354446,183.8601,7.021839,54.54054054054054,70746,146.0927119255066,-0.01609189,1.1054213,9.932523
35,84.03598,48.04828,193.279,14.988933,50.625,92.447014,44.15082,210.1266,11.017921,57.138888888888886,72803,150.27787590026855,0.0030773352,1.0820925,9.932523
36,85.69044,18.661484,111.303345,55.67898,51.875,89.45057,29.072247,168.81812,23.646984,55.69444444444444,74808,154.42245650291443,-0.013982286,1.0868008,9.932523
37,100.52166,18.046686,124.65347,71.42045,59.142857142857146,114.12057,51.72681,303.27548,15.578772,68.03125,76985,158.8050286769867,-0.028754769,1.0668356,9.932523
38,96.35571,30.145071,136.10895,35.706547,59.285714285714285,101.719955,46.3306,207.08504,15.613472,62.484848484848484,79047,162.99077916145325,-0.03394437,1.0312853,9.932523
39,89.55968,22.742355,117.769806,50.23812,54.0,95.10026,38.370075,189.81227,27.67251,57.885714285714286,81073,167.145001411438,0.0028109162,1.0674646,9.932523
40,100.028854,46.274784,203.50316,58.661713,60.142857142857146,89.565346,38.861412,177.91042,13.385443,56.083333333333336,83092,171.2709882259369,0.032477226,1.0256944,9.932523
41,92.40335,52.47438,207.68736,30.87207,54.25,96.83945,41.671425,207.24907,14.925326,55.94444444444444,85106,175.41002678871155,0.0146939065,1.0167184,9.932523
42,130.08073,32.237785,165.57457,87.90814,72.33333333333333,97.59224,28.40702,168.07994,46.878365,54.91891891891892,87138,179.58284449577332,-0.026032846,0.9923438,9.932523
43,108.23671,26.033466,154.2865,68.040924,60.285714285714285,112.34659,45.345764,192.38876,15.806253,63.1875,89160,183.73940634727478,-0.058765806,0.9831521,9.932523
44,125.2956,62.20154,223.36131,69.36151,72.42857142857143,103.40649,30.456154,162.93832,27.09485,60.76470588235294,91226,188.08407592773438,0.034453876,0.94923615,9.932523
45,103.13827,36.6875,179.4326,58.7127,63.42857142857143,98.38854,45.295624,203.94899,26.39195,54.24324324324324,93233,192.24213814735413,-0.026162704,0.9512035,9.932523
46,105.18987,49.5213,174.48569,54.19883,55.375,94.578636,34.99112,201.9731,15.910349,54.5945945945946,95253,196.41673135757446,0.0063528307,0.95126134,9.932523
