Iteration,Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Train_EnvstepsSoFar,TimeSinceStart,train_loss,baseline_loss,Initial_DataCollection_AverageReturn
35,-21.544487,4.171823,-17.84112,-27.373604,150.0,-22.615694,14.779417,21.936655,-59.621117,150.0,1803600,1036.149688243866,-0.07614391,0.60223407,-98.08293
36,-20.09894,11.142847,-6.705821,-33.986664,150.0,-21.659395,16.730833,39.51604,-83.2048,150.0,1853700,1065.6786179542542,-0.09064799,0.60352,-98.08293
37,-19.648676,8.497398,-8.31591,-28.77699,150.0,-21.70745,15.120799,32.112656,-69.409744,150.0,1903800,1094.9240818023682,-0.07341382,0.5781922,-98.08293
38,-25.16255,11.274864,-12.59056,-39.942226,150.0,-19.184145,15.626624,32.933197,-73.72156,150.0,1953900,1124.288117647171,-0.092483744,0.5620979,-98.08293
39,-14.405449,10.434439,-1.9999442,-27.52874,150.0,-17.86557,13.22326,17.87957,-56.868965,150.0,2004000,1153.5391237735748,-0.08875806,0.5263261,-98.08293
40,-15.354591,11.363151,-2.836092,-30.340076,150.0,-14.97358,14.747308,65.25301,-80.585724,150.0,2054100,1182.7804219722748,-0.086221345,0.50847197,-98.08293
41,-10.5749235,4.1882253,-6.0420656,-16.143131,150.0,-13.536849,12.146189,30.277195,-52.81092,150.0,2104200,1212.0561482906342,-0.09869403,0.49821693,-98.08293
42,-7.5463996,12.746603,2.6015568,-25.523016,150.0,-14.043065,12.779461,25.707502,-51.336777,150.0,2154300,1241.3035714626312,-0.10365601,0.4968675,-98.08293
43,-6.514027,2.5496728,-4.232417,-10.072877,150.0,-13.041825,13.138013,38.568447,-69.44193,150.0,2204400,1270.593636751175,-0.09938077,0.4700722,-98.08293
44,-10.580941,4.2246914,-7.036673,-16.518486,150.0,-9.589213,13.185345,42.2508,-45.698944,150.0,2254500,1299.901564359665,-0.114660546,0.44110093,-98.08293
45,7.152884,1.351771,8.330122,5.2598457,150.0,-7.28516,13.008736,34.998962,-43.383263,150.0,2304600,1329.231793165207,-0.09505593,0.48456863,-98.08293
46,4.638907,6.311895,9.5050335,-4.2749453,150.0,-3.6824498,13.280384,32.347546,-51.593723,150.0,2354700,1358.4748358726501,-0.084362134,0.5082703,-98.08293
47,9.573106,3.1616879,14.037521,7.126072,150.0,-0.24479213,12.637044,35.710194,-40.190254,150.0,2404800,1387.764188528061,-0.08909223,0.49764472,-98.08293
48,-0.8032665,14.257888,17.08888,-17.801315,150.0,4.313061,14.454784,62.834274,-37.14016,150.0,2454900,1416.9838588237762,-0.10308317,0.49712014,-98.08293
49,-6.811606,9.204235,5.0995836,-17.313581,150.0,7.8263445,16.326324,64.23905,-48.18876,150.0,2505000,1446.191531419754,-0.10297047,0.5440634,-98.08293
50,19.85663,15.101235,39.570477,2.8867512,150.0,12.68657,16.428057,49.09449,-42.829582,150.0,2555100,1475.3883883953094,-0.09144013,0.6411179,-98.08293
51,30.370178,2.7763138,34.29608,28.358788,150.0,18.4248,17.938755,70.55264,-55.312428,150.0,2605200,1504.5570538043976,-0.08296295,0.7290299,-98.08293
52,2.2720978,18.728966,23.75645,-21.885672,150.0,23.419868,18.68678,66.34742,-55.33474,150.0,2655300,1533.9028551578522,-0.09768213,0.7862191,-98.08293
53,47.247814,8.986867,59.268066,37.662663,150.0,24.728527,22.13952,70.4264,-66.424484,150.0,2705400,1562.7123625278473,-0.08276036,0.82712436,-98.08293
54,38.581444,8.256165,49.296963,29.207514,150.0,30.201796,20.330816,81.62554,-47.13008,150.0,2755500,1591.4503321647644,-0.10996602,0.787311,-98.08293
55,49.862522,5.2556214,57.04616,44.61878,150.0,32.958767,19.257284,79.03685,-44.133183,150.0,2805600,1620.0732226371765,-0.09443367,0.77930045,-98.08293
56,35.309307,6.2703357,43.812614,28.879128,150.0,34.907516,19.195896,84.54634,-41.812126,150.0,2855700,1648.7885324954987,-0.09504222,0.7703456,-98.08293
57,42.031086,8.178461,53.00524,33.38066,150.0,35.68795,21.224312,86.353165,-60.329437,150.0,2905800,1677.4504203796387,-0.09424583,0.7734947,-98.08293
58,48.0525,12.643919,58.680794,30.285137,150.0,37.022263,20.509186,87.79937,-36.065968,150.0,2955900,1706.108812570572,-0.10585967,0.74829334,-98.08293
59,36.270916,30.868475,66.44264,-6.1379147,150.0,38.61745,22.806759,99.850525,-54.481583,150.0,3006000,1734.8285918235779,-0.09038219,0.77259296,-98.08293
60,45.78467,16.776863,69.09779,30.31124,150.0,43.379387,21.6862,97.435295,-45.26585,150.0,3056100,1763.4946208000183,-0.073157385,0.74507344,-98.08293
61,48.470825,20.19774,74.172386,24.826744,150.0,47.758507,19.259985,95.256485,-48.421265,150.0,3106200,1792.2135064601898,-0.09747584,0.71499735,-98.08293
62,78.20997,7.9782853,86.24052,67.33086,150.0,54.499123,17.807497,96.19906,-23.905981,150.0,3156300,1820.7767386436462,-0.0909252,0.7462254,-98.08293
