Iteration,Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Train_EnvstepsSoFar,TimeSinceStart,train_loss,baseline_loss,Initial_DataCollection_AverageReturn
45,75.43943,11.870775,85.84327,58.827293,150.0,69.97812,20.01086,121.1888,13.597361,150.0,2304600,1375.2780725955963,-0.052996572,0.8799373,-107.360054
46,92.861755,8.511467,102.23834,81.63685,150.0,73.40131,19.566566,126.615456,17.405003,150.0,2354700,1405.9188730716705,-0.057324726,0.85704017,-107.360054
47,78.52239,6.8374476,87.65428,71.20282,150.0,71.74251,20.856627,149.86526,17.032673,150.0,2404800,1436.552029132843,-0.054253638,0.8475746,-107.360054
48,81.60294,11.278235,94.37897,66.94585,150.0,74.74421,21.477777,125.58392,-7.229312,150.0,2454900,1467.1531176567078,-0.057056133,0.83677536,-107.360054
49,92.47921,21.193907,118.27162,66.36044,150.0,81.51466,18.531836,131.32347,18.745096,150.0,2505000,1497.7068541049957,-0.062236466,0.8459971,-107.360054
50,88.85563,6.440895,97.63501,82.36366,150.0,84.1225,19.307281,137.76993,6.5658092,150.0,2555100,1527.959974527359,-0.055999573,0.8405288,-107.360054
51,117.174805,12.338886,134.58307,107.42833,150.0,89.0241,20.457935,139.2548,23.031996,150.0,2605200,1586.6024370193481,-0.047372174,0.8460211,-107.360054
52,98.77765,11.910842,114.03795,84.97136,150.0,88.961655,20.798807,140.86588,15.5497,150.0,2655300,1645.7911505699158,-0.049473885,0.83106613,-107.360054
53,94.63952,1.3196063,96.28186,93.050835,150.0,95.37368,19.160019,146.60733,30.934538,150.0,2705400,1705.2300074100494,-0.03712076,0.8470134,-107.360054
54,105.72809,15.46064,123.19585,85.60539,150.0,99.52533,20.326015,155.00195,7.885951,150.0,2755500,1764.3928573131561,-0.043254063,0.84308755,-107.360054
55,115.002625,23.622875,142.95612,85.18252,150.0,107.62369,17.690691,148.39575,27.773073,150.0,2805600,1824.0259346961975,-0.043406367,0.8679831,-107.360054
56,105.57125,5.434896,113.2565,101.62981,150.0,106.12888,19.485046,148.73682,32.868755,150.0,2855700,1883.3050520420074,-0.04353727,0.8444552,-107.360054
57,103.17611,6.831222,111.83687,95.13873,150.0,105.33327,18.145155,145.23235,50.256508,150.0,2905800,1942.0082302093506,-0.05151097,0.8459269,-107.360054
58,99.82184,30.553005,129.04623,57.647346,150.0,109.69999,16.363344,144.62369,30.112236,150.0,2955900,1999.2104454040527,-0.049479682,0.85546535,-107.360054
59,112.16279,16.93681,130.08624,89.44077,150.0,103.13064,22.276722,162.04982,4.302065,150.0,3006000,2056.4360897541046,-0.037965618,0.8282693,-107.360054
60,129.54231,11.967097,146.39996,119.81666,150.0,115.00243,21.087044,155.17868,30.337337,150.0,3056100,2113.7225484848022,-0.027566498,0.8268315,-107.360054
61,107.14325,13.377149,125.99622,96.358,150.0,115.77124,18.527271,159.23482,48.439823,150.0,3106200,2171.0461959838867,-0.048851915,0.867521,-107.360054
62,125.95066,11.323007,138.60266,111.12402,150.0,117.76881,19.607552,167.28969,33.59075,150.0,3156300,2228.5065944194794,-0.03594502,0.8493634,-107.360054
63,113.371315,17.726889,128.53549,88.50051,150.0,121.47672,19.864973,175.75824,50.34587,150.0,3206400,2285.978219985962,-0.03655229,0.8533931,-107.360054
64,119.396065,15.375645,135.86201,98.8639,150.0,114.928566,20.836075,164.02197,34.91539,150.0,3256500,2343.8302743434906,-0.026340775,0.8501788,-107.360054
65,118.42524,5.21124,124.436806,111.727394,150.0,122.42852,16.959082,179.05402,34.371353,150.0,3306600,2401.379861831665,-0.04520359,0.86835533,-107.360054
66,131.52336,23.461521,150.13708,98.42972,150.0,121.93458,16.032728,161.80861,64.02855,150.0,3356700,2459.0648708343506,-0.027868968,0.8701362,-107.360054
67,135.75778,6.240607,141.79517,127.16412,150.0,121.24818,16.056442,159.78712,38.06657,150.0,3406800,2516.3991000652313,-0.038948096,0.86391157,-107.360054
68,127.79418,14.423,148.11804,116.13565,150.0,127.3691,17.016268,169.70366,64.761154,150.0,3456900,2573.956435441971,-0.028299622,0.8649734,-107.360054
69,125.85966,18.88975,152.54895,111.51728,150.0,125.78731,16.20371,174.22035,54.326637,150.0,3507000,2631.5711290836334,-0.0324319,0.8631955,-107.360054
70,142.09108,5.0685225,148.69208,136.37086,150.0,126.66025,16.6371,172.03708,66.034424,150.0,3557100,2689.128942012787,-0.033102356,0.8602523,-107.360054
71,114.76473,5.7910404,122.83002,109.50018,150.0,130.1728,18.687868,180.3193,39.04995,150.0,3607200,2746.578085422516,-0.022796111,0.839701,-107.360054
72,115.71821,8.890522,125.86395,104.214165,150.0,114.65131,17.768858,153.60602,55.166916,150.0,3657300,2804.2745232582092,-0.04078381,0.8351408,-107.360054
73,122.60349,17.996141,145.74063,101.85362,150.0,118.30607,16.134663,153.12085,64.901825,150.0,3707400,2862.5599768161774,-0.051486265,0.8651159,-107.360054
74,121.83987,23.365597,141.88284,89.06676,150.0,113.2078,18.801838,163.04103,10.448332,150.0,3757500,2919.7620055675507,-0.024148773,0.8358826,-107.360054
75,127.51298,13.242611,146.06448,116.01654,150.0,120.04014,15.524248,167.1836,58.81603,150.0,3807600,2977.9581336975098,-0.03449342,0.84330153,-107.360054
76,133.7947,10.30238,145.13235,120.20112,150.0,129.20184,18.342344,171.74136,15.024682,150.0,3857700,3035.1666316986084,-0.036846664,0.8450249,-107.360054
77,117.03296,13.392613,128.10037,98.188446,150.0,124.68462,17.779205,163.27588,22.765198,150.0,3907800,3093.6803052425385,-0.03367837,0.8763494,-107.360054
78,117.85416,15.271611,139.44875,106.75934,150.0,119.031006,17.17978,156.30423,37.35587,150.0,3957900,3153.490848302841,-0.029184517,0.86919504,-107.360054
79,114.367004,7.3390985,124.68502,108.23457,150.0,127.31368,19.222263,167.38745,42.72632,150.0,4008000,3213.6528561115265,-0.025152346,0.8517593,-107.360054
80,139.52112,15.284873,153.4924,118.2511,150.0,127.50557,17.694576,168.47673,57.854694,150.0,4058100,3274.4930062294006,-0.024362637,0.85802394,-107.360054
81,135.07967,8.872226,143.19627,122.73493,150.0,135.47296,15.17456,170.3989,85.7446,150.0,4108200,3335.9168422222137,-0.026541628,0.872114,-107.360054
82,137.93214,14.890313,153.48239,117.85969,150.0,136.61041,16.756987,180.1453,73.75965,150.0,4158300,3395.35058259964,-0.025301121,0.8774251,-107.360054
83,129.82155,10.876435,142.49797,115.93837,150.0,132.89403,18.010355,180.50537,60.663963,150.0,4208400,3454.257926464081,-0.03829727,0.8556304,-107.360054
84,142.57805,12.577894,151.68028,124.791855,150.0,130.06697,18.566832,169.1446,68.10655,150.0,4258500,3514.000073194504,-0.022175288,0.84685355,-107.360054
85,108.97518,18.663635,122.38814,82.58199,150.0,130.60008,19.650478,174.9365,27.060862,150.0,4308600,3574.8887026309967,-0.034121636,0.8506668,-107.360054
86,148.919,15.439752,163.20883,127.47621,150.0,114.33664,29.655369,165.68892,-31.219383,150.0,4358700,3633.676525115967,-0.025391292,0.7484505,-107.360054
87,152.29185,10.977901,162.79208,137.13818,150.0,132.46783,23.688042,175.68463,21.625072,150.0,4408800,3692.770006418228,-0.027156107,0.80735016,-107.360054
88,137.33345,16.762693,159.14252,118.38185,150.0,145.03712,16.836597,184.62895,89.22143,150.0,4458900,3751.270167827606,-0.024454972,0.8722631,-107.360054
89,144.822,4.842427,151.50645,140.1905,150.0,141.48936,16.759724,190.68008,84.98154,150.0,4509000,3809.5423607826233,-0.011151658,0.8697516,-107.360054
90,146.30609,10.918223,161.43915,136.08356,150.0,145.12598,15.906442,192.1304,96.94062,150.0,4559100,3868.398051261902,-0.022278918,0.8825218,-107.360054
91,119.6715,4.5235877,124.75632,113.767136,150.0,147.61154,13.927889,186.89542,94.21442,150.0,4609200,3927.9222939014435,-0.03585497,0.89260894,-107.360054
92,132.02748,12.0392065,146.97308,117.491714,150.0,141.50513,16.095211,189.8006,83.10327,150.0,4659300,3987.4793503284454,-0.030115964,0.88446236,-107.360054
93,122.25458,13.846801,137.9497,104.26561,150.0,136.4789,16.444372,173.17581,74.23826,150.0,4709400,4047.0555329322815,-0.026304964,0.8710286,-107.360054
94,151.1598,9.707891,160.27327,137.71075,150.0,135.0152,17.398626,176.80435,66.31207,150.0,4759500,4106.906316280365,-0.019495634,0.8682605,-107.360054
95,150.58995,24.087358,168.67471,116.54741,150.0,134.73294,17.000591,175.98727,82.94585,150.0,4809600,4166.49422121048,-0.03436928,0.8513324,-107.360054
96,132.12401,19.339176,151.69641,105.79403,150.0,140.21579,19.02063,191.91359,68.07411,150.0,4859700,4226.093886137009,-0.019562995,0.85248923,-107.360054
97,157.71138,11.064168,171.04915,143.95718,150.0,139.84883,16.905249,175.3279,61.037857,150.0,4909800,4285.693597793579,-0.021925729,0.85934585,-107.360054
98,152.09093,14.211334,169.04633,134.26823,150.0,144.5236,16.340212,183.73303,42.08559,150.0,4959900,4344.944900512695,-0.028215747,0.8777566,-107.360054
99,161.5436,7.483964,170.68903,152.35727,150.0,148.21016,15.556737,190.79147,101.37109,150.0,5010000,4403.888036966324,-0.026967686,0.8755837,-107.360054
