Iteration,Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Train_EnvstepsSoFar,TimeSinceStart,train_loss,baseline_loss,Initial_DataCollection_AverageReturn
27,-96.384605,37.347656,-55.709442,-145.90128,150.0,-59.720814,31.74805,25.182648,-151.48601,150.0,281400,347.37331771850586,-0.07717348,0.8726949,-103.69838
28,-58.15137,11.18493,-44.79393,-72.167534,150.0,-50.339874,25.220171,2.0374603,-117.839165,150.0,291450,360.04973125457764,-0.09214035,0.8766614,-103.69838
29,-33.10065,7.861122,-24.632969,-43.57305,150.0,-55.402527,25.876287,11.324133,-114.582504,150.0,301500,372.76238441467285,-0.08569706,0.86776996,-103.69838
30,-43.331226,8.087358,-32.351723,-51.59513,150.0,-54.012524,28.046494,9.048589,-126.59709,150.0,311550,385.48122358322144,-0.06231845,0.87476873,-103.69838
31,-50.365864,31.592386,-11.811213,-89.19498,150.0,-51.34736,23.421656,10.1784935,-106.52714,150.0,321600,398.19232535362244,-0.08628869,0.84507746,-103.69838
32,-31.446571,44.993732,32.100666,-66.04251,150.0,-50.97058,27.815619,6.340531,-167.97235,150.0,331650,410.937269449234,-0.0675737,0.8554939,-103.69838
33,-67.6207,12.527382,-56.66144,-85.155365,150.0,-50.862396,29.85985,30.264631,-121.78345,150.0,341700,423.6800436973572,-0.071617365,0.83812344,-103.69838
34,-60.212513,23.485304,-27.4316,-81.22877,150.0,-54.85079,28.469437,7.8386793,-133.56898,150.0,351750,436.44487142562866,-0.03826197,0.8324009,-103.69838
35,-79.34393,19.680609,-54.546116,-102.68774,150.0,-48.6109,27.27679,12.529539,-117.539,150.0,361800,449.1858162879944,-0.09957845,0.8360044,-103.69838
36,-45.480274,12.923833,-28.175152,-59.22575,150.0,-48.99133,25.723545,10.40782,-98.029755,150.0,371850,461.91586112976074,-0.071463786,0.8244924,-103.69838
37,-32.708027,10.811822,-19.723488,-46.19276,150.0,-47.964,22.797287,5.069514,-98.042984,150.0,381900,474.68513345718384,-0.093765035,0.79443246,-103.69838
38,-46.379333,10.659185,-33.471798,-59.57654,150.0,-44.975956,27.621536,5.1404963,-139.6954,150.0,391950,487.42290115356445,-0.06667521,0.8074155,-103.69838
39,-45.327282,15.431172,-24.378614,-61.097527,150.0,-49.530846,30.275331,3.2716198,-154.9324,150.0,402000,500.1268632411957,-0.06790965,0.8070562,-103.69838
40,-38.318905,18.825378,-14.546893,-60.585705,150.0,-43.6524,20.830791,21.543413,-91.32724,150.0,412050,512.8512668609619,-0.08674442,0.7859569,-103.69838
41,-68.12266,16.475418,-50.690018,-90.2269,150.0,-39.887302,27.32256,11.301384,-142.0168,150.0,422100,525.5995025634766,-0.09647031,0.795933,-103.69838
42,-45.246796,6.9864736,-38.61795,-54.906296,150.0,-42.94929,19.827492,11.231395,-93.36011,150.0,432150,538.3159892559052,-0.09521173,0.8236489,-103.69838
43,-42.19113,19.397816,-21.194973,-67.9792,150.0,-41.29777,24.30354,14.918527,-114.12374,150.0,442200,551.0398073196411,-0.09407941,0.80211717,-103.69838
44,-30.513672,18.240143,-13.725617,-55.868687,150.0,-34.88822,25.957378,20.880703,-91.35365,150.0,452250,563.7819306850433,-0.09344831,0.781721,-103.69838
45,-40.197693,25.03616,-16.599384,-74.856285,150.0,-42.17086,28.303513,6.691989,-171.94177,150.0,462300,576.6292762756348,-0.038609177,0.7399777,-103.69838
46,-32.487278,15.557131,-13.091902,-51.179466,150.0,-36.743446,21.791271,33.794945,-89.5659,150.0,472350,589.353274345398,-0.06700807,0.7617026,-103.69838
47,-38.161404,0.0863715,-38.066826,-38.275635,150.0,-36.292423,22.655287,16.56421,-86.209656,150.0,482400,602.1849837303162,-0.055420082,0.78476757,-103.69838
48,-47.723278,20.127974,-33.117905,-76.18525,150.0,-34.790363,24.947733,21.868607,-84.460625,150.0,492450,614.9190366268158,-0.050558474,0.73414624,-103.69838
49,-42.20697,19.199015,-17.126701,-63.754784,150.0,-41.508945,25.095732,5.733055,-123.08142,150.0,502500,627.6555881500244,-0.079338685,0.77676433,-103.69838
50,-51.647015,28.030676,-15.47481,-83.77794,150.0,-42.61479,26.98352,21.11837,-136.00864,150.0,512550,640.3983635902405,-0.06274686,0.7710904,-103.69838
51,-47.782017,7.826129,-38.638046,-57.754307,150.0,-34.63275,22.249525,15.441749,-90.35501,150.0,522600,653.119966506958,-0.05172368,0.76345736,-103.69838
52,-54.487457,23.84216,-28.63312,-86.15863,150.0,-37.116253,24.447508,30.647041,-100.10809,150.0,532650,665.8618853092194,-0.062207352,0.7627881,-103.69838
53,-26.933739,27.476126,-7.420866,-65.790726,150.0,-36.364952,24.663898,32.70542,-95.13893,150.0,542700,678.5918071269989,-0.105729446,0.75881124,-103.69838
54,-45.96695,29.766441,-4.043582,-70.227875,150.0,-36.353767,27.225468,22.569462,-116.55802,150.0,552750,691.3793230056763,-0.06748618,0.76627463,-103.69838
55,-11.963508,8.919903,-0.9909667,-22.839537,150.0,-41.038666,23.566141,10.243589,-101.14238,150.0,562800,704.0886569023132,-0.104224026,0.75490963,-103.69838
56,-44.249195,13.326156,-27.929735,-60.572018,150.0,-36.466675,23.038712,23.543493,-85.33778,150.0,572850,716.8272416591644,-0.07954511,0.70415354,-103.69838
57,-30.626863,11.44815,-20.217987,-46.57056,150.0,-37.79698,22.45703,19.655235,-91.8531,150.0,582900,729.5749435424805,-0.059921656,0.73938257,-103.69838
58,-19.737144,30.53455,6.3235865,-62.58641,150.0,-37.547115,22.62174,20.73043,-113.50868,150.0,592950,742.3363881111145,-0.059663616,0.72309744,-103.69838
59,-28.372276,17.60716,-3.5077343,-41.959587,150.0,-41.66394,25.392338,23.11736,-113.06229,150.0,603000,755.0615680217743,-0.063718006,0.7936153,-103.69838
60,-23.240377,9.660175,-10.9673195,-34.573784,150.0,-37.20274,21.598562,4.1501017,-100.08262,150.0,613050,767.8724250793457,-0.09162554,0.7313466,-103.69838
61,-40.07455,26.080912,-3.286706,-60.7732,150.0,-43.99893,23.952919,-7.5137596,-117.751724,150.0,623100,780.6461634635925,-0.06845072,0.79329324,-103.69838
62,-37.833015,12.132638,-24.9021,-54.065506,150.0,-37.383224,25.348925,24.246843,-100.946815,150.0,633150,793.3385956287384,-0.08006872,0.7624766,-103.69838
63,-32.666294,13.172802,-18.485731,-50.21926,150.0,-31.013851,22.449287,27.04062,-83.67119,150.0,643200,806.0667374134064,-0.09110655,0.7368287,-103.69838
64,-38.941254,24.636444,-8.842334,-69.18851,150.0,-33.302624,19.232998,0.2777567,-84.45039,150.0,653250,818.765811920166,-0.08113418,0.74729335,-103.69838
65,-24.122595,13.439764,-7.1308403,-39.994183,150.0,-30.930048,20.963844,11.031662,-95.7554,150.0,663300,831.4821417331696,-0.05419804,0.75147873,-103.69838
66,-39.75,29.619474,-13.233872,-81.09082,150.0,-31.076008,22.239468,31.616459,-84.63164,150.0,673350,844.2497556209564,-0.074732915,0.71600264,-103.69838
67,-26.728355,11.594684,-10.852354,-38.218742,150.0,-25.733961,20.784029,36.902443,-73.08461,150.0,683400,856.997495174408,-0.093098454,0.7074102,-103.69838
68,-33.95652,26.114874,-7.0610943,-69.32356,150.0,-31.063936,21.640278,8.7844095,-83.808304,150.0,693450,869.7122251987457,-0.063303865,0.7221043,-103.69838
69,-20.567389,19.04436,-0.1862421,-46.005524,150.0,-26.31957,21.090723,21.815498,-87.294464,150.0,703500,882.4476416110992,-0.1011985,0.6388503,-103.69838
70,-23.496216,15.111435,-12.735935,-44.866837,150.0,-24.619701,19.260181,22.655666,-95.60002,150.0,713550,895.1435925960541,-0.0891328,0.6454022,-103.69838
71,-33.370964,13.258708,-21.562218,-51.889027,150.0,-27.715975,20.877506,38.039383,-80.44588,150.0,723600,907.8700220584869,-0.07388467,0.63896745,-103.69838
72,-33.668793,22.166279,-8.466742,-62.414734,150.0,-27.813587,19.427694,7.2086277,-65.11503,150.0,733650,920.5581247806549,-0.096197836,0.63386536,-103.69838
73,-19.108377,8.367045,-8.455449,-28.895504,150.0,-25.066938,16.69299,24.193867,-69.38541,150.0,743700,933.2329182624817,-0.09027794,0.58135825,-103.69838
74,-20.915937,15.42952,-0.3232975,-37.46226,150.0,-28.977196,19.457766,22.109533,-71.159,150.0,753750,946.0109984874725,-0.107006885,0.6283679,-103.69838
75,-49.99959,26.676832,-27.77819,-87.51365,150.0,-27.108664,20.995684,16.558292,-131.23404,150.0,763800,958.7475144863129,-0.08300463,0.71608126,-103.69838
76,-27.743011,9.615305,-18.339298,-40.951263,150.0,-24.990316,15.735172,7.5527763,-65.764305,150.0,773850,971.4756414890289,-0.106431805,0.5900263,-103.69838
77,-17.685013,8.816184,-7.4624624,-28.977894,150.0,-26.234945,17.315218,6.9534893,-81.118385,150.0,783900,984.2325830459595,-0.0880452,0.66205466,-103.69838
78,-18.990585,12.169765,-4.7467117,-34.478455,150.0,-19.732332,16.865953,9.623661,-77.4899,150.0,793950,996.9816567897797,-0.11138819,0.6103747,-103.69838
79,-15.807834,5.133667,-8.971232,-21.342136,150.0,-21.087835,16.486311,15.962404,-76.26074,150.0,804000,1009.7945094108582,-0.103659436,0.64794564,-103.69838
80,-13.737648,7.160261,-3.7155278,-20.002436,150.0,-24.542547,15.347948,19.834896,-69.73976,150.0,814050,1022.4600975513458,-0.08453396,0.59907067,-103.69838
81,-11.548813,7.0000477,-3.0033627,-20.14964,150.0,-22.099945,16.104641,18.037933,-60.743404,150.0,824100,1035.1724791526794,-0.088780984,0.704427,-103.69838
82,-18.749247,10.232301,-9.974562,-33.10171,150.0,-20.863989,15.589602,23.049606,-59.579712,150.0,834150,1048.002687215805,-0.09448356,0.6426185,-103.69838
83,-14.285308,13.777803,0.37738895,-32.729523,150.0,-19.203268,14.242765,16.314331,-48.077835,150.0,844200,1060.7975449562073,-0.08971036,0.62353826,-103.69838
84,-16.41455,6.1556463,-9.2128105,-24.250887,150.0,-19.502775,12.762982,10.935722,-55.304195,150.0,854250,1073.5919845104218,-0.112025626,0.6014765,-103.69838
85,-14.9238615,4.3474298,-9.079195,-19.498503,150.0,-17.635681,15.217435,18.72,-50.291054,150.0,864300,1086.39022898674,-0.07535153,0.60368687,-103.69838
86,-22.726416,22.528673,8.789019,-42.533176,150.0,-18.333597,12.31802,12.908546,-55.29551,150.0,874350,1099.1937630176544,-0.05813081,0.58439565,-103.69838
87,-18.20899,13.266685,-7.542298,-36.90922,150.0,-14.207402,14.411297,25.10738,-49.36564,150.0,884400,1111.9965162277222,-0.061330702,0.5604601,-103.69838
88,-18.350393,10.226033,-5.3718214,-30.364635,150.0,-18.48731,13.47097,17.692793,-50.252033,150.0,894450,1124.7782440185547,-0.09756099,0.6060437,-103.69838
89,-3.792946,20.072613,14.579137,-31.719707,150.0,-16.704437,16.035742,21.815838,-43.828423,150.0,904500,1137.6081087589264,-0.12315489,0.5795914,-103.69838
90,-9.288093,25.562197,20.617851,-41.829834,150.0,-15.295756,15.660391,15.746956,-79.286644,150.0,914550,1150.3861775398254,-0.112911545,0.6140305,-103.69838
91,-6.9779706,14.73998,9.775423,-26.096798,150.0,-12.925303,12.598175,34.51353,-37.76973,150.0,924600,1163.1665551662445,-0.08842131,0.57671946,-103.69838
92,-1.3790544,3.0366466,2.624999,-4.7255144,150.0,-13.195504,13.043169,17.358463,-42.20604,150.0,934650,1175.9663348197937,-0.1021531,0.5879393,-103.69838
93,-21.478964,13.244206,-5.051365,-37.484684,150.0,-13.919901,15.495554,23.348297,-57.118095,150.0,944700,1188.742819070816,-0.05260367,0.62632596,-103.69838
94,-20.972902,6.8745837,-15.357973,-30.653814,150.0,-8.523231,14.070944,23.22902,-42.108604,150.0,954750,1201.5265228748322,-0.08070181,0.6257029,-103.69838
95,-7.9674454,6.9545813,1.7423706,-14.178416,150.0,-11.8741665,12.350888,12.282154,-44.129704,150.0,964800,1214.3116390705109,-0.101915374,0.6233079,-103.69838
96,-2.6583407,18.93694,10.790743,-29.43913,150.0,-8.873078,14.385921,38.22534,-53.255165,150.0,974850,1227.1183643341064,-0.085876375,0.5617435,-103.69838
97,-18.022133,5.7506523,-9.912302,-22.604301,150.0,-4.224399,10.836301,21.854733,-24.222706,150.0,984900,1239.9961762428284,-0.10583016,0.53851736,-103.69838
98,-4.934127,9.777463,5.868286,-17.810564,150.0,-7.269739,13.754077,20.997538,-34.73085,150.0,994950,1252.7684094905853,-0.10614892,0.5225262,-103.69838
99,0.14967251,25.132437,34.79589,-24.042843,150.0,-2.6471183,13.6208105,38.559067,-32.22604,150.0,1005000,1265.3902652263641,-0.07363694,0.5164213,-103.69838
