Iteration,Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Train_EnvstepsSoFar,TimeSinceStart,train_loss,baseline_loss,Initial_DataCollection_AverageReturn
35,22.79506,22.43594,51.369606,-3.4370317,150.0,30.267166,16.801193,73.43306,-43.17448,150.0,1803600,2443.8096685409546,-0.06090114,0.72629946,-91.0735
36,43.26062,16.65976,63.522453,22.717453,150.0,39.242954,21.16908,80.52649,-40.624794,150.0,1853700,2505.7173907756805,-0.059879154,0.88676506,-91.0735
37,64.748055,7.17554,74.88428,59.261295,150.0,44.03956,22.403936,94.15378,-54.63794,150.0,1903800,2567.596362352371,-0.06632221,0.9121241,-91.0735
38,65.880714,14.402106,86.18065,54.29357,150.0,51.575165,21.279194,96.5778,-48.67195,150.0,1953900,2629.4510192871094,-0.05711755,0.88071847,-91.0735
39,71.22235,9.889779,84.84321,61.66133,150.0,56.329983,20.757622,98.14851,-58.35443,150.0,2004000,2691.3162059783936,-0.055556223,0.8888516,-91.0735
40,96.19875,3.8373008,101.53774,92.68741,150.0,63.97769,20.7204,105.87016,-30.758886,150.0,2054100,2753.210385084152,-0.06765273,0.8969808,-91.0735
41,81.40702,12.579564,96.93616,66.12563,150.0,69.506226,17.620575,106.32979,-33.117268,150.0,2104200,2815.2452042102814,-0.0710436,0.89525044,-91.0735
42,82.69158,14.294054,94.99668,62.64953,150.0,73.47465,22.20513,117.272125,-29.499104,150.0,2154300,2877.518930196762,-0.06709749,0.89384776,-91.0735
43,92.98883,10.808737,105.438255,79.08284,150.0,76.79025,19.98013,120.735,-6.604103,150.0,2204400,2939.5866899490356,-0.071028076,0.88108987,-91.0735
44,58.250195,65.33537,116.19482,-33.05095,150.0,83.37202,20.234978,135.06714,-11.841684,150.0,2254500,3001.965521812439,-0.052993953,0.88980144,-91.0735
45,97.35261,5.759388,104.56088,90.4642,150.0,90.932755,18.657578,131.07935,7.662237,150.0,2304600,3063.9973838329315,-0.075805165,0.8846345,-91.0735
46,118.57856,7.885712,124.44025,107.43144,150.0,91.01617,23.353996,144.8462,-13.646643,150.0,2354700,3126.3687641620636,-0.050860375,0.89442396,-91.0735
47,97.62029,8.722393,108.82773,87.553925,150.0,106.726585,16.56013,157.09442,38.033054,150.0,2404800,3188.403802394867,-0.06557394,0.9187246,-91.0735
48,117.777306,2.5471804,121.37917,115.93093,150.0,96.505135,19.811499,142.13054,35.38886,150.0,2454900,3250.4588248729706,-0.057458807,0.88575554,-91.0735
49,64.579735,64.43432,118.88458,-25.943893,150.0,103.48782,20.576622,155.37878,-1.7027111,150.0,2505000,3312.9487376213074,-0.05279974,0.85991293,-91.0735
50,126.744514,18.358274,149.7409,104.810135,150.0,95.517494,39.08858,150.95319,-39.1138,150.0,2555100,3375.014822244644,-0.037792724,0.8647875,-91.0735
51,118.518616,14.919502,136.67688,100.13382,150.0,102.98315,33.294247,152.84471,-31.893784,150.0,2605200,3437.150311231613,-0.051006146,0.8646944,-91.0735
52,76.496635,35.09625,118.95482,33.00554,150.0,109.96057,19.246458,152.45316,36.26169,150.0,2655300,3499.1721374988556,-0.0534314,0.93870634,-91.0735
53,120.91117,4.4921517,127.263214,117.64642,150.0,111.12158,25.238544,164.75578,-42.60089,150.0,2705400,3560.904845237732,-0.047437858,0.9010322,-91.0735
54,126.99219,10.526194,139.32819,113.60834,150.0,119.53244,21.65327,163.93954,2.623785,150.0,2755500,3622.88560795784,-0.044818994,0.8891955,-91.0735
55,125.6074,9.62982,136.07689,112.82994,150.0,117.42522,26.847809,170.19495,7.3872976,150.0,2805600,3684.870937347412,-0.05351851,0.8551131,-91.0735
56,125.49415,10.121713,136.17966,111.90285,150.0,114.99822,31.971157,171.50446,-23.534082,150.0,2855700,3746.744105577469,-0.033379637,0.8400419,-91.0735
57,116.58149,21.50044,146.63934,97.57794,150.0,118.042854,21.548834,167.25635,24.575129,150.0,2905800,3808.717678785324,-0.041654103,0.82110274,-91.0735
58,117.07431,10.19193,131.4878,109.82523,150.0,111.796326,21.323383,166.58337,21.954878,150.0,2955900,3870.5910761356354,-0.042995855,0.8291807,-91.0735
59,140.69824,14.809493,157.77072,121.65584,150.0,108.017365,22.213217,157.22171,-46.71682,150.0,3006000,3932.6550278663635,-0.051615175,0.8185547,-91.0735
60,111.55369,27.928774,136.53238,72.56768,150.0,121.29924,16.819458,162.85303,23.25952,150.0,3056100,3994.5117359161377,-0.05024756,0.85820305,-91.0735
61,142.42632,11.896078,152.96896,125.80095,150.0,127.289474,17.23545,165.94333,50.041885,150.0,3106200,4056.1897308826447,-0.05024343,0.87028617,-91.0735
62,100.8234,64.446785,169.93513,14.811163,150.0,139.47745,20.208979,183.48792,25.63308,150.0,3156300,4117.720659017563,-0.032868218,0.88890594,-91.0735
