Iteration,Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Train_EnvstepsSoFar,TimeSinceStart,train_loss,baseline_loss,Initial_DataCollection_AverageReturn
39,9.164482,3.0201952,12.431053,5.1480255,150.0,2.504131,27.806482,49.934612,-93.537384,150.0,402000,234.63902950286865,-0.05406906,0.6787883,-111.767586
40,-8.527746,17.862146,14.852844,-28.500277,150.0,13.412907,22.715876,67.32706,-42.166916,150.0,412050,240.4944348335266,-0.061466496,0.64622647,-111.767586
41,4.1258626,35.5963,29.855192,-46.210735,150.0,6.5099263,27.248901,83.274155,-69.14802,150.0,422100,246.34774160385132,-0.02054475,0.6722873,-111.767586
42,-0.5545184,25.897768,35.04402,-25.810299,150.0,0.45672318,30.784538,66.83238,-127.00604,150.0,432150,252.20064640045166,-0.03198563,0.7648491,-111.767586
43,7.327095,5.75934,12.200185,-0.7614174,150.0,-14.576021,34.576935,68.45369,-106.9635,150.0,442200,258.0531072616577,-0.014154647,0.68153924,-111.767586
44,-26.41361,9.752796,-14.6399765,-38.5223,150.0,-11.204905,32.59066,66.65557,-102.4666,150.0,452250,263.90227031707764,0.0034625367,0.5496038,-111.767586
45,-5.326841,32.0165,36.48766,-41.27554,150.0,-18.341818,31.495718,60.48113,-70.99709,150.0,462300,269.7555968761444,-0.060540996,0.55759263,-111.767586
46,12.475849,20.174974,29.738249,-15.828976,150.0,-13.996347,25.405458,60.367737,-59.882153,150.0,472350,275.6206405162811,-0.039254207,0.58329195,-111.767586
47,-11.921321,25.969055,17.239908,-45.835968,150.0,-16.218908,27.869467,54.14872,-87.4517,150.0,482400,281.47487330436707,-0.027372137,0.6134032,-111.767586
48,-7.646168,16.606009,15.6415,-21.917278,150.0,-2.1422892,23.31511,55.931896,-52.401325,150.0,492450,287.34390807151794,-0.036471903,0.6053499,-111.767586
49,7.7429757,19.23083,23.724426,-19.305086,150.0,2.7556393,23.125854,48.35482,-81.03879,150.0,502500,293.20843029022217,-0.048027866,0.72649336,-111.767586
50,2.559564,4.7090707,9.187241,-1.3185835,150.0,-2.6277485,24.036745,31.106197,-100.29915,150.0,512550,299.08703351020813,-0.058702182,0.88407904,-111.767586
51,10.817486,31.991537,47.758263,-30.274174,150.0,-3.8426363,23.760406,31.708118,-114.550156,150.0,522600,304.9742033481598,-0.04384241,0.7742457,-111.767586
52,24.336863,5.3557477,31.878883,19.962124,150.0,0.8496734,20.153782,54.465435,-49.245533,150.0,532650,310.8714425563812,-0.03757261,0.698539,-111.767586
53,4.1358194,10.005933,15.933315,-8.529933,150.0,7.6062164,17.068373,47.102505,-42.11251,150.0,542700,316.778240442276,-0.033031,0.6539569,-111.767586
54,19.08467,12.737371,29.317062,1.1296825,150.0,10.377558,18.439566,54.351902,-39.997173,150.0,552750,322.6917197704315,-0.042679694,0.6703765,-111.767586
55,28.32058,15.479638,47.355965,9.439695,150.0,17.692795,20.761673,65.86158,-44.81576,150.0,562800,328.59647369384766,-0.036070608,0.6672766,-111.767586
56,43.852146,15.859743,65.80189,28.883047,150.0,31.123163,19.020164,63.89402,-43.94567,150.0,572850,334.50143027305603,-0.037792016,0.6254299,-111.767586
57,20.69599,64.17239,88.72105,-65.341415,150.0,47.619,23.482807,94.40248,-16.038773,150.0,582900,340.3987913131714,-0.06889199,0.68025357,-111.767586
58,46.454372,38.592175,100.65902,13.8360615,150.0,58.505817,32.717472,135.52228,-34.846138,150.0,592950,346.26414036750793,-0.015152145,0.71648026,-111.767586
59,52.398922,26.054577,78.474335,16.81535,150.0,57.151054,48.08052,148.08325,-123.341705,150.0,603000,352.13081216812134,-0.03318316,0.8514836,-111.767586
60,83.10953,18.69834,108.890625,65.12553,150.0,58.316166,42.741787,172.60861,-75.39387,150.0,613050,357.9835379123688,-0.034339078,0.5892119,-111.767586
61,110.19004,15.142364,129.80247,92.93727,150.0,71.48494,44.063698,163.43011,-128.49777,150.0,623100,363.83878231048584,-0.03482634,0.7520435,-111.767586
62,76.8644,38.10042,114.567116,24.676249,150.0,80.12704,30.93121,165.03693,0.5591974,150.0,633150,369.6958575248718,-0.06477207,0.69694835,-111.767586
63,122.64496,4.0659313,128.27264,118.80909,150.0,91.331154,35.54277,162.00526,-71.55625,150.0,643200,375.54476523399353,-0.023349617,0.75825155,-111.767586
64,139.27858,16.97828,163.24615,126.04596,150.0,96.60831,33.49425,166.83371,16.995657,150.0,653250,381.39136958122253,-0.041061316,0.6991382,-111.767586
65,80.38755,37.11427,121.68527,31.683802,150.0,92.26172,31.065062,176.37488,29.053177,150.0,663300,387.2390010356903,-0.017484322,0.7183492,-111.767586
66,134.85553,16.351032,155.61108,115.649414,150.0,94.36924,31.461742,195.64713,32.450733,150.0,673350,393.1117334365845,-0.052152302,0.66833174,-111.767586
67,136.87549,20.264647,162.97818,113.57861,150.0,84.70128,30.659689,154.24011,18.553663,150.0,683400,398.98327231407166,-0.048027404,0.60800123,-111.767586
68,90.29858,28.641678,130.78516,68.98462,150.0,99.00833,41.218334,217.54337,22.570038,150.0,693450,404.85535764694214,-0.037520982,0.5566513,-111.767586
69,107.70512,41.150433,152.6289,53.205326,150.0,103.41284,38.98125,196.63696,-41.232723,150.0,703500,410.7217466831207,-0.012552114,0.610163,-111.767586
70,140.53822,39.820854,177.12253,85.16856,150.0,123.720604,37.033497,195.67355,51.398922,150.0,713550,416.59109020233154,-0.043604393,0.68317664,-111.767586
71,127.97184,11.823148,144.00066,115.83577,150.0,117.22892,36.217262,183.63069,21.644537,150.0,723600,422.4699721336365,-0.019253846,0.6526291,-111.767586
72,135.30237,31.06727,170.67545,95.04767,150.0,110.24873,39.062946,188.4404,32.006966,150.0,733650,428.34378719329834,-0.03396139,0.64545476,-111.767586
73,120.63867,33.99465,168.40173,92.016716,150.0,103.81592,37.751347,185.32855,-8.276493,150.0,743700,434.230441570282,-0.010143194,0.65746194,-111.767586
74,51.48294,16.969566,72.76992,31.242699,150.0,102.341545,36.396206,191.13795,39.61891,150.0,753750,440.104722738266,-0.04292118,0.604146,-111.767586
75,54.62736,25.135942,74.158165,19.13971,150.0,91.7702,34.700096,169.85168,28.37947,150.0,763800,445.9972825050354,-0.03369664,0.532262,-111.767586
76,73.39797,44.646683,132.35655,24.350758,150.0,71.39566,33.925617,152.36874,-0.27437592,150.0,773850,451.89897775650024,0.012812643,0.5167146,-111.767586
77,65.78037,11.069125,79.04396,51.948147,150.0,81.089516,33.82407,182.76004,0.20586777,150.0,783900,457.78999280929565,-0.02305471,0.49066222,-111.767586
78,50.582123,13.106542,65.6355,33.68959,150.0,62.070683,24.92226,107.35011,-22.238934,150.0,793950,463.66908407211304,-0.010872985,0.5358238,-111.767586
79,104.8904,34.253166,153.28448,78.84173,150.0,78.40749,32.551994,165.20508,-12.452271,150.0,804000,469.542622089386,-0.016340641,0.5860812,-111.767586
80,71.77023,32.65932,113.195404,33.368294,150.0,97.99778,27.268051,167.36395,41.444942,150.0,814050,475.41035413742065,-0.057552814,0.76590466,-111.767586
81,122.081566,20.453987,139.82108,93.424675,150.0,111.06143,30.591177,185.62463,30.322697,150.0,824100,481.2658932209015,-0.01749213,0.77834684,-111.767586
82,124.8704,20.388966,152.95338,105.16549,150.0,127.40551,43.284966,226.21098,-30.391926,150.0,834150,487.1220145225525,-0.026749609,0.662811,-111.767586
83,131.27007,18.326704,155.78587,111.72975,150.0,128.2252,46.687035,198.93387,-21.147507,150.0,844200,492.96430802345276,-0.041152067,0.74899834,-111.767586
84,136.50414,32.190243,167.17302,92.0341,150.0,125.65226,34.35386,235.38867,36.311455,150.0,854250,498.8176119327545,0.0005683239,0.71585274,-111.767586
85,106.44864,38.53469,151.52641,57.388454,150.0,121.56198,31.342665,179.02335,31.01417,150.0,864300,504.6725814342499,-0.023500312,0.76957166,-111.767586
86,103.58036,19.128708,130.63206,89.9303,150.0,122.72842,30.814598,213.53775,26.98286,150.0,874350,510.5267333984375,-0.028152166,0.77469754,-111.767586
87,129.43385,20.529991,144.36198,100.40398,150.0,122.17164,37.381546,210.74564,41.626766,150.0,884400,516.3844199180603,-0.004892153,0.7270457,-111.767586
88,130.00053,13.501766,141.80212,111.10019,150.0,121.43973,27.926254,185.33177,46.150524,150.0,894450,522.2726724147797,-0.039634332,0.69969326,-111.767586
89,108.62191,26.191853,138.27441,74.57155,150.0,121.04847,28.005163,237.15279,71.065735,150.0,904500,528.1034080982208,-0.02691194,0.7084079,-111.767586
90,120.43085,12.783159,135.59888,104.32851,150.0,116.16339,43.42824,208.3274,-131.15341,150.0,914550,533.9355382919312,-0.020328274,0.7317054,-111.767586
91,149.26817,16.50564,169.42017,128.99036,150.0,114.81053,31.48742,195.10428,45.6605,150.0,924600,539.7733421325684,-0.012195796,0.6214317,-111.767586
92,136.04,42.28011,191.06923,88.270775,150.0,120.59209,48.17136,188.99527,-101.74849,150.0,934650,545.6045773029327,-0.00069450494,0.78932214,-111.767586
93,126.59293,4.050584,131.43617,121.52214,150.0,127.17638,45.392586,210.91547,-100.09625,150.0,944700,551.4536738395691,-0.04342512,0.7051342,-111.767586
94,117.42828,26.995949,155.37576,94.82637,150.0,135.55933,35.34379,220.2071,67.69195,150.0,954750,557.2850348949432,-0.01834532,0.7130677,-111.767586
95,109.35047,11.83963,126.01761,99.631165,150.0,137.56053,40.881607,262.15378,41.72445,150.0,964800,563.1038641929626,-0.042460293,0.73419684,-111.767586
96,179.63611,28.942047,214.58511,143.71199,150.0,139.12386,36.739235,226.81589,57.315075,150.0,974850,568.910150051117,-0.035749383,0.7882435,-111.767586
97,115.827736,13.332866,125.48251,96.97406,150.0,145.66115,34.804543,213.5859,62.836304,150.0,984900,574.7224259376526,-0.046645273,0.72511953,-111.767586
98,121.6734,9.319189,134.69545,113.40437,150.0,145.01921,37.991673,254.4972,73.84053,150.0,994950,580.5584423542023,-0.03286135,0.74148977,-111.767586
99,170.3778,31.368488,193.15958,126.02153,150.0,158.99644,34.93582,247.62503,87.51814,150.0,1005000,586.3970201015472,-0.027450377,0.6825063,-111.767586
