Iteration,Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Train_EnvstepsSoFar,TimeSinceStart,train_loss,baseline_loss,Initial_DataCollection_AverageReturn
30,124.70336,0.0,124.70336,124.70336,1000.0,78.8086,50.11495,158.38358,-18.343033,676.1666666666666,1248507,2026.149246454239,-485.22504,0.50317746,-312.67175
31,152.59653,0.0,152.59653,152.59653,1000.0,107.263565,48.046795,160.14304,3.0358734,832.5714285714286,1289303,2102.1381418704987,8.594299,0.40007713,-312.67175
32,117.220535,0.0,117.220535,117.220535,1000.0,116.938156,44.24449,172.19888,-14.220245,872.1086956521739,1329420,2173.2147285938263,-88.41324,0.3981409,-312.67175
33,129.11359,0.0,129.11359,129.11359,1000.0,132.35039,21.11493,177.73833,94.73493,1000.0,1369420,2248.62224817276,-181.3999,0.2071935,-312.67175
34,130.87149,0.0,130.87149,130.87149,1000.0,122.7004,35.92655,169.65834,2.5712128,953.3255813953489,1410413,2326.149621963501,-576.5764,0.3427664,-312.67175
35,84.85731,0.0,84.85731,84.85731,1000.0,125.85779,27.442972,181.55333,45.115868,1000.0,1450413,2406.51451420784,-100.76111,0.23412593,-312.67175
36,104.748245,0.0,104.748245,104.748245,1000.0,120.15002,33.001762,179.48203,24.078178,968.9047619047619,1491107,2492.1996347904205,122.12256,0.27637613,-312.67175
37,121.101,0.0,121.101,121.101,1000.0,138.9705,26.72296,184.06331,56.383656,1000.0,1531107,2588.5822174549103,178.17896,0.17627658,-312.67175
38,166.08324,0.0,166.08324,166.08324,1000.0,132.50418,38.153572,181.13731,10.891014,916.8409090909091,1571448,2673.141971349716,37.73462,0.2719511,-312.67175
39,135.7653,0.0,135.7653,135.7653,1000.0,131.99141,52.808712,196.31168,2.65934,855.1702127659574,1611641,2755.904924631119,-546.6053,0.34032592,-312.67175
40,58.090748,67.28407,125.37482,-9.193321,607.5,134.323,41.502625,189.07063,21.364727,866.1702127659574,1652351,2844.7994742393494,-651.6613,0.27187186,-312.67175
41,140.69164,0.0,140.69164,140.69164,1000.0,140.05147,42.91746,195.08467,7.5991745,896.1333333333333,1692677,2919.8514547348022,-248.1543,0.2464354,-312.67175
42,138.99101,0.0,138.99101,138.99101,1000.0,153.93474,24.327105,190.19066,71.15242,962.3333333333334,1733095,2995.022458553314,-359.04178,0.12897997,-312.67175
43,147.10333,0.0,147.10333,147.10333,1000.0,145.344,40.6041,195.3897,10.8825035,946.3720930232558,1773789,3080.287643432617,92.50647,0.17619458,-312.67175
44,157.59004,0.0,157.59004,157.59004,1000.0,135.00235,48.295906,193.82779,25.806911,836.9375,1813962,3161.1830809116364,-119.744965,0.32441977,-312.67175
45,183.23065,0.0,183.23065,183.23065,1000.0,145.82161,42.334328,189.8133,10.10273,910.0681818181819,1854005,3243.6283190250397,-66.56592,0.222269,-312.67175
46,173.9515,0.0,173.9515,173.9515,1000.0,144.52293,38.3793,193.52179,31.424782,930.2727272727273,1894937,3331.0343220233917,-195.99594,0.16452795,-312.67175
47,121.089096,0.0,121.089096,121.089096,1000.0,147.20155,35.675373,186.87492,38.149788,928.2727272727273,1935781,3403.6348283290863,66.19382,0.18275352,-312.67175
48,139.03262,0.0,139.03262,139.03262,1000.0,156.28195,22.17731,194.41454,107.37156,1000.0,1975781,3488.925264120102,-165.46945,0.0858613,-312.67175
49,138.96262,0.0,138.96262,138.96262,1000.0,154.24554,27.377178,202.44588,48.75512,979.8780487804878,2015956,3574.1891429424286,-323.4563,0.105741754,-312.67175
50,152.2825,0.0,152.2825,152.2825,1000.0,148.09215,27.459278,193.77586,67.010544,979.9024390243902,2056132,3656.2752573490143,103.287415,0.09165854,-312.67175
51,156.27637,0.0,156.27637,156.27637,1000.0,146.47925,30.7164,190.89449,20.47654,961.1666666666666,2096501,3738.985494852066,301.1667,0.16212387,-312.67175
52,146.10654,0.0,146.10654,146.10654,1000.0,136.4775,45.779137,190.62488,6.5700912,891.8888888888889,2136636,3820.940752029419,-287.43628,0.23202366,-312.67175
